"Dataset","Data_source","x","y","type","AUPRC_label"
"KORA metabolomics","cGAN",0.676,0.149123912769444,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.677,0.149311572513312,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.678,0.149499149499149,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.678571428571429,0.149606299212598,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.679,0.149587713224649,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.68,0.149544454916745,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.680803571428571,0.149509803921569,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.681,0.149501348554224,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.682,0.149458393337925,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.683,0.14941558847428,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.683035714285714,0.1494140625,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.684,0.149372933175267,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.685,0.149330426658362,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.685267857142857,0.14931906614786,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.686,0.14928806814649,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.687,0.149245856867978,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.6875,0.14922480620155,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.688,0.149203792056509,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.689,0.149161872951073,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.689732142857143,0.149131274131274,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.69,0.149120098795925,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.691,0.149078468840535,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.691964285714286,0.149038461538462,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.692,0.149036982339548,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.693,0.148995638552737,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.694,0.148954436744956,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.694196428571429,0.148946360153257,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.695,0.148913376186103,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.696,0.148872456151073,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.696428571428571,0.148854961832061,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.696428571428571,0.14828897338403,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.696428571428571,0.147727272727273,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.696428571428571,0.147169811320755,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.696428571428571,0.146616541353383,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.696428571428571,0.146067415730337,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.697,0.146160989784608,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.698,0.146324663462258,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.699,0.146488234237471,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.7,0.146651702207258,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.701,0.14681506746851,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.702,0.146978330117995,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.703,0.147141490252362,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.704,0.147304547968136,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.705,0.147467503361721,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.706,0.147630356529402,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.707,0.147793107567342,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.708,0.147955756571582,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.708333333333333,0.148009950248756,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.709,0.148118303638046,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.71,0.148280748862534,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.711,0.14844309234073,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.712,0.148605334168195,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.713,0.148767474440371,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.714,0.148929513252581,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.715,0.14909145070003,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.716,0.149253286877801,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.717,0.149415021880861,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.718,0.149576655804056,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.719,0.149738188742116,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.72,0.14989962078965,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.720238095238095,0.149938042131351,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.721,0.15006095204115,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.722,0.150222182590991,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.723,0.150383312533428,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.724,0.150544341962602,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.725,0.150705270972532,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.726,0.150866099657122,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.727,0.151026828110161,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.728,0.151187456425319,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.729,0.151347984696147,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.73,0.151508413016085,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.731,0.151668741478452,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.732,0.151828970176452,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.732142857142857,0.151851851851852,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.733,0.151948590381426,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.734,0.152061321731925,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.735,0.152173913043478,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.736,0.152286364576867,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.737,0.152398676592225,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.738,0.152510849349039,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.738095238095238,0.152521525215252,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.739,0.152622883106154,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.74,0.152734778121775,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.741,0.152846534653465,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.742,0.152958152958153,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.743,0.15306963329213,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.744,0.153180975911056,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.744047619047619,0.153186274509804,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.745,0.153292181069959,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.746,0.153403249023237,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.747,0.153514180024661,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.748,0.153624974327377,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.749,0.153735632183908,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.75,0.153846153846154,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.751,0.153893442622951,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.752,0.153940634595701,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.753,0.15398773006135,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.753571428571429,0.154014598540146,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.754,0.154034729315628,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.755,0.154081632653061,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.756,0.154128440366972,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.757,0.154175152749491,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.757142857142857,0.154181818181818,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.758,0.154221770091556,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.759,0.154268292682927,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.76,0.154314720812183,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.760714285714286,0.154347826086957,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.761,0.154361054766734,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.762,0.154407294832827,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.763,0.154453441295547,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.764,0.154499494438827,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.764285714285714,0.154512635379061,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.765,0.154545454545455,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.766,0.154591321897074,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767,0.154637096774194,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.154676258992806,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.154121863799283,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.153571428571429,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.153024911032028,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.152482269503546,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.151943462897526,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.151408450704225,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.150877192982456,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.15034965034965,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.149825783972125,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.149305555555556,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.14878892733564,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.148275862068966,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.147766323024055,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.147260273972603,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.146757679180887,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.146258503401361,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.145762711864407,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.14527027027027,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.144781144781145,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.144295302013423,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.1438127090301,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.143333333333333,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.142857142857143,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.142384105960265,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.141914191419142,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.141447368421053,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.140983606557377,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.140522875816993,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.140065146579805,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.13961038961039,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.13915857605178,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.138709677419355,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.138263665594855,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.137820512820513,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.767857142857143,0.137380191693291,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.768,0.137398727221612,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.769,0.137528422881378,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.77,0.137658025794918,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.771,0.137787536061681,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.772,0.137916953780976,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.773,0.138046279051968,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.774,0.138175511973681,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.775,0.138304652644997,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.776,0.138433701164658,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.776785714285714,0.138535031847134,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.777,0.138562657631264,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.778,0.138691522143276,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.779,0.138820294799012,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.78,0.138948975696654,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.781,0.139077564934239,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.782,0.139206062609669,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.783,0.139334468820703,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.784,0.139462783664964,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.785,0.139591007239934,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.785714285714286,0.13968253968254,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.785714285714286,0.139240506329114,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0,0,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.001,0.0183246073298429,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.002,0.0359897172236504,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.003,0.053030303030303,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.004,0.0694789081885856,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.005,0.0853658536585366,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.006,0.100719424460432,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.007,0.115566037735849,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.008,0.129930394431555,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.009,0.143835616438356,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.01,0.157303370786517,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.011,0.170353982300885,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.012,0.183006535947712,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.013,0.195278969957082,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.014,0.207188160676533,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.015,0.21875,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.016,0.229979466119097,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.017,0.240890688259109,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.0178571428571429,0.25,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.018,0.251497005988024,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.019,0.261811023622047,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.02,0.271844660194175,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.021,0.281609195402299,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.022,0.291115311909263,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.023,0.300373134328358,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.024,0.30939226519337,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.025,0.318181818181818,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.026,0.326750448833034,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.027,0.335106382978724,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.028,0.343257443082312,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.029,0.35121107266436,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.03,0.358974358974359,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.031,0.366554054054054,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
"KORA metabolomics","cGAN",0.032,0.373956594323873,"Precision-Recall Curve","cGAN (AUPRC=0.177)"
